id_empleado,id_trabajo,id_demografia,id_tiempo,id_soporte,nivel_estres,balance_work_life,productividad,indice_bienestar,accede_soporte,satisfaccion_laboral,fecha_registro
ef5f1a98b18862d9,3,4,49,5,3,3,3,6.0,False,3,
f29dc0e66a909afc,6,12,49,5,1,3,3,7.33,False,3,
b1b09c25972553ed,21,12,49,5,3,3,3,6.0,False,3,
e47e434b65860f5c,4,56,49,5,1,3,3,7.33,False,3,
ae0e227b6b3449f0,12,6,49,5,5,3,3,4.67,False,3,
ef9c3cb55835030e,27,20,49,5,5,3,3,4.67,False,3,
7001da0346bf2931,16,3,49,5,5,3,3,4.67,False,3,
470dd4dcb0cd4dd8,33,5,49,5,5,3,3,4.67,False,3,
0f3e7e81e8610350,1,11,49,5,3,3,3,6.0,False,3,
96f8c175adb7a7bb,1,3,49,1,1,3,3,7.33,True,3,
92e5ed70bf9170e1,1,2,49,5,5,3,3,4.67,False,3,
66251261854dfb03,15,12,49,5,5,3,3,4.67,False,3,
fe59cf03ba9dae33,15,21,49,5,5,3,3,4.67,False,3,
e20266253b438cac,29,56,49,1,3,3,3,6.0,True,3,
ac22d428a3c91ddf,21,6,49,5,5,3,3,4.67,False,3,
791fbbae4aaf9dd9,13,21,49,5,1,3,3,7.33,False,3,
3459ed013afa99da,21,21,49,5,3,3,3,6.0,False,3,
676682b16720d267,1,12,49,5,5,3,3,4.67,False,3,
f81e3bdc9365fab8,17,12,49,5,5,3,3,4.67,False,3,
b01faa6ad1de1dc5,8,5,49,1,5,3,3,4.67,True,3,
180af84eda1933b2,33,10,49,1,5,3,3,4.67,True,3,
4af03af5932e4e9f,8,6,49,1,3,3,3,6.0,True,3,
ddc92c7f46b5da16,29,11,49,5,1,3,3,7.33,False,3,
c102f14358f0e612,63,2,49,1,3,3,3,6.0,True,3,
d71eb966760be418,6,12,49,1,3,3,3,6.0,True,3,
e2c1654e27873f44,11,31,49,5,5,3,3,4.67,False,3,
2eb0b279fbd0767e,11,1,49,5,3,3,3,6.0,False,3,
32a2bfe8cd525c27,6,13,49,5,3,3,3,6.0,False,3,
bfe5729bf3a8fecf,16,2,49,1,5,3,3,4.67,True,3,
3df0faa8f8fe70bd,63,13,49,5,1,3,3,7.33,False,3,
7d97fd24f796742c,15,2,49,1,3,3,3,6.0,True,3,
814cce0a0cfacbe7,33,12,49,1,3,3,3,6.0,True,3,
57b0767daca991a2,1,1,49,1,5,3,3,4.67,True,3,
4148a9e36cb4521b,15,1,49,1,5,3,3,4.67,True,3,
865a4a3e96ec6525,4,21,49,1,5,3,3,4.67,True,3,
19c0c326057b1c32,27,12,49,5,5,3,3,4.67,False,3,
5b68644de7a06c3d,26,27,49,5,3,3,3,6.0,False,3,
29415c0a5d5a4272,4,10,49,5,1,3,3,7.33,False,3,
aa6969a65a650635,6,20,49,1,1,3,3,7.33,True,3,
931d30bc4d242297,33,31,49,5,5,3,3,4.67,False,3,
735c538ff91d7446,2,1,49,1,1,3,3,7.33,True,3,
6ddd1b937d4d4f6b,6,5,49,5,5,3,3,4.67,False,3,
11991c2e3089ce46,13,27,49,5,3,3,3,6.0,False,3,
118fae8e6d2f9e0d,63,5,49,1,3,3,3,6.0,True,3,
912d7c582db7a931,3,21,49,1,1,3,3,7.33,True,3,
57dd0c303490f49f,6,2,49,5,1,3,3,7.33,False,3,
8921ef5556c9fe7a,11,11,49,5,3,3,3,6.0,False,3,
c9b88936646348da,63,12,49,1,1,3,3,7.33,True,3,
ab767288ee791cc7,47,10,49,5,1,3,3,7.33,False,3,
0c88441276d0aa1c,1,11,49,5,1,3,3,7.33,False,3,
c590a0faf86a204f,4,3,49,5,3,3,3,6.0,False,3,
3a036d3e14a024d9,16,11,49,5,1,3,3,7.33,False,3,
07b1428e6982a9eb,12,13,49,1,3,3,3,6.0,True,3,
1084d2d32c36078a,12,10,49,5,1,3,3,7.33,False,3,
98e8721346b01726,1,4,49,1,5,3,3,4.67,True,3,
29df4af722fa47bc,1,2,49,5,3,3,3,6.0,False,3,
444e53cc2f1e4ba1,16,2,49,1,3,3,3,6.0,True,3,
8bd458267e528c01,16,2,49,1,3,3,3,6.0,True,3,
918285cb12ef444e,17,6,49,5,1,3,3,7.33,False,3,
709b84b1adf9c19b,29,31,49,1,5,3,3,4.67,True,3,
88c7ebeeac7c5500,17,11,49,5,1,3,3,7.33,False,3,
bcfdbde28736d6d1,29,20,49,1,1,3,3,7.33,True,3,
37373c95b97f8f9a,16,27,49,5,3,3,3,6.0,False,3,
60ad6368130954d8,63,11,49,1,1,3,3,7.33,True,3,
b2829b96e3176afc,15,4,49,5,3,3,3,6.0,False,3,
29e586c6aa0a406a,3,2,49,5,5,3,3,4.67,False,3,
2f07d1b22d94a9fb,12,6,49,5,3,3,3,6.0,False,3,
45e7aaa27698cc08,21,54,49,1,3,3,3,6.0,True,3,
b5dc0f1bd4a56a9f,47,54,49,1,5,3,3,4.67,True,3,
40e684fd02c09c1e,29,11,49,1,3,3,3,6.0,True,3,
f064393ee3518196,16,6,49,5,1,3,3,7.33,False,3,
d8d78c17c26df6b1,29,2,49,5,3,3,3,6.0,False,3,
e053dbb4dd195f80,29,27,49,5,3,3,3,6.0,False,3,
a8b0f4a92bdf5c0a,27,20,49,5,5,3,3,4.67,False,3,
9484a15e40f251d9,16,2,49,5,1,3,3,7.33,False,3,
966028d60ef9186d,5,2,49,5,3,3,3,6.0,False,3,
aba467aa518edf12,14,4,49,1,5,3,3,4.67,True,3,
d034f6756946b373,13,10,49,5,5,3,3,4.67,False,3,
cabca187062688a6,2,21,49,5,3,3,3,6.0,False,3,
b7d817134cf261a9,1,10,49,1,5,3,3,4.67,True,3,
45f7efb17e01ab5f,47,12,49,5,5,3,3,4.67,False,3,
7fd4c6c278698573,15,54,49,5,1,3,3,7.33,False,3,
6fdf407f003d47c9,8,2,49,5,1,3,3,7.33,False,3,
b107d47f16384d90,11,12,49,1,3,3,3,6.0,True,3,
13e799b3d27a2b69,16,11,49,1,1,3,3,7.33,True,3,
b21dde0ccb092ffe,3,1,49,5,3,3,3,6.0,False,3,
f14fb26802f6189c,6,13,49,5,5,3,3,4.67,False,3,
f6ddcfcee3c5ecb3,16,4,49,1,5,3,3,4.67,True,3,
14140ee50e5cbab1,14,2,49,5,5,3,3,4.67,False,3,
9661cce52c4ffa76,11,2,49,1,1,3,3,7.33,True,3,
df462b25134d2336,8,5,49,1,5,3,3,4.67,True,3,
187901d8b4825ac6,12,20,49,1,1,3,3,7.33,True,3,
e4ee6b90d34aff1f,29,3,49,5,3,3,3,6.0,False,3,
a7495909b339b461,63,2,49,1,3,3,3,6.0,True,3,
14af9d4d20733d03,14,6,49,1,5,3,3,4.67,True,3,
485f5d4f9ff42dc7,63,6,49,5,5,3,3,4.67,False,3,
b8fec4f8e9156603,16,21,49,5,1,3,3,7.33,False,3,
7d7d6ff6e5cf252f,15,1,49,5,1,3,3,7.33,False,3,
ae68e71acbb3087f,26,12,49,1,1,3,3,7.33,True,3,
9acc9a7998153433,2,2,49,5,3,3,3,6.0,False,3,
a2d2e45d06caf6b3,21,27,49,5,3,3,3,6.0,False,3,
1582d49d3f27f504,47,1,49,1,3,3,3,6.0,True,3,
744d4ac0a93e1ffc,17,10,49,1,1,3,3,7.33,True,3,
08130d7030c00a9a,27,20,49,5,5,3,3,4.67,False,3,
bcb4c019936e224c,8,12,49,1,5,3,3,4.67,True,3,
cfd490a534ebce90,17,4,49,1,1,3,3,7.33,True,3,
d126ca0f00379e08,21,12,49,1,3,3,3,6.0,True,3,
09dfbb703908a5d2,16,1,49,5,3,3,3,6.0,False,3,
df5695203734cd25,3,12,49,5,5,3,3,4.67,False,3,
8c32f7c7bf183db3,27,3,49,5,5,3,3,4.67,False,3,
886382ab82868f52,17,11,49,5,1,3,3,7.33,False,3,
329966e2311d5c1f,3,20,49,5,3,3,3,6.0,False,3,
e360eac331f7cb7c,12,31,49,1,3,3,3,6.0,True,3,
5c5bdec515c10317,47,4,49,5,1,3,3,7.33,False,3,
54b4b1e1ffcdee0c,15,11,49,1,5,3,3,4.67,True,3,
8a1a4bff16dbad6c,8,54,49,1,5,3,3,4.67,True,3,
4bd6da30beefc34e,33,12,49,1,5,3,3,4.67,True,3,
7bf470df80c2bbd3,13,11,49,1,1,3,3,7.33,True,3,
60c41891826beac0,8,12,49,5,1,3,3,7.33,False,3,
e6b2ce6ca5563816,11,11,49,5,5,3,3,4.67,False,3,
b99e18a28a58aea8,29,10,49,1,5,3,3,4.67,True,3,
a4c3ea7c590b10fe,29,1,49,5,1,3,3,7.33,False,3,
86f2a3977fa39755,4,27,49,1,3,3,3,6.0,True,3,
cfdb862e496b3148,47,10,49,5,3,3,3,6.0,False,3,
ba94130e0026c624,27,10,49,1,5,3,3,4.67,True,3,
0ef24c05cd258811,5,54,49,1,1,3,3,7.33,True,3,
e814df1aacf8bcbc,5,6,49,1,5,3,3,4.67,True,3,
f7dea0eb2b72a7e7,29,20,49,5,3,3,3,6.0,False,3,
3b1c3cbbf89138b0,16,12,49,1,5,3,3,4.67,True,3,
d4556f7d0bb2cc2a,29,31,49,5,3,3,3,6.0,False,3,
044f599e0b539e6f,16,2,49,1,5,3,3,4.67,True,3,
41f02d2c40ac7df8,4,1,49,5,5,3,3,4.67,False,3,
ad33f13f8ca3a43c,21,5,49,5,3,3,3,6.0,False,3,
5e98021077e0b4b7,12,56,49,5,3,3,3,6.0,False,3,
c5f351f5b8158a10,29,12,49,1,3,3,3,6.0,True,3,
1313cff67320e299,27,1,49,1,3,3,3,6.0,True,3,
be4f053d4f57580c,33,1,49,1,5,3,3,4.67,True,3,
a22e8ea8ca29f4d8,33,1,49,1,5,3,3,4.67,True,3,
35aaf6b8cf1dab25,8,4,49,5,1,3,3,7.33,False,3,
46142c6ce783782b,6,6,49,1,3,3,3,6.0,True,3,
11f6245adfe7c213,1,12,49,5,5,3,3,4.67,False,3,
0a37600974384caa,33,4,49,1,1,3,3,7.33,True,3,
b9d0fb4bdb595c01,5,2,49,5,3,3,3,6.0,False,3,
52a9b5e3653cc4b1,12,10,49,1,5,3,3,4.67,True,3,
98b9f37ad479d8f6,4,2,49,5,1,3,3,7.33,False,3,
6782520dc06d147f,1,12,49,5,3,3,3,6.0,False,3,
818bdd7cce926419,21,3,49,1,1,3,3,7.33,True,3,
4d8744fdd392832f,14,20,49,1,3,3,3,6.0,True,3,
1f8822f9e2abe7b2,63,12,49,5,1,3,3,7.33,False,3,
d07082a974ac4700,27,56,49,1,1,3,3,7.33,True,3,
4c1e131f4daf7bc9,17,1,49,1,5,3,3,4.67,True,3,
a3f0ee8d5dfe2202,15,11,49,1,3,3,3,6.0,True,3,
06fe8e48510264ca,12,12,49,5,1,3,3,7.33,False,3,
708c5fb8c2192fcd,63,13,49,5,3,3,3,6.0,False,3,
d2a37c5dad7d08ec,11,10,49,5,3,3,3,6.0,False,3,
2c3a462fd0403dbd,1,2,49,5,3,3,3,6.0,False,3,
3abd52ea81d196e5,2,2,49,1,5,3,3,4.67,True,3,
914959b00edbdc77,2,54,49,1,1,3,3,7.33,True,3,
504e5055c48d69af,11,12,49,1,1,3,3,7.33,True,3,
cb93052d13642a71,13,11,49,1,1,3,3,7.33,True,3,
e5499e5f97ef57e6,17,1,49,5,1,3,3,7.33,False,3,
127ce8ef9008e878,1,3,49,5,5,3,3,4.67,False,3,
3719e2fba5197a00,17,31,49,1,3,3,3,6.0,True,3,
d186bceee7a89a19,15,27,49,5,5,3,3,4.67,False,3,
6cbfdc1e69769cf3,47,2,49,5,5,3,3,4.67,False,3,
893051e0d292a5f3,3,31,49,1,3,3,3,6.0,True,3,
fc8e704d1ee60977,6,27,49,5,1,3,3,7.33,False,3,
2490e17493ebb6d9,29,12,49,5,3,3,3,6.0,False,3,
c87273a36879fe70,16,27,49,1,1,3,3,7.33,True,3,
ca5fb93a80259894,8,31,49,5,1,3,3,7.33,False,3,
9449ec339f711372,27,54,49,5,3,3,3,6.0,False,3,
483925037ef51924,8,6,49,1,3,3,3,6.0,True,3,
c20b9f1081ad2cc2,13,27,49,1,1,3,3,7.33,True,3,
3d85b5beede90abd,63,2,49,1,5,3,3,4.67,True,3,
5f4bad6f644a9dab,6,56,49,5,3,3,3,6.0,False,3,
21dae5c25fce0d99,21,3,49,1,1,3,3,7.33,True,3,
93a98958f4c8db4d,26,5,49,5,3,3,3,6.0,False,3,
27d0adc08540cab4,3,54,49,1,1,3,3,7.33,True,3,
f27bb7d992b4a450,5,2,49,5,3,3,3,6.0,False,3,
4f3de0e95a2dc946,5,31,49,1,1,3,3,7.33,True,3,
b97269130b90555f,26,2,49,1,5,3,3,4.67,True,3,
a4fc58cd27b1f735,5,4,49,5,1,3,3,7.33,False,3,
85e60f871a183915,63,11,49,5,1,3,3,7.33,False,3,
f5d2364b88ca8076,8,20,49,5,3,3,3,6.0,False,3,
0c56c0f402322c74,1,13,49,5,5,3,3,4.67,False,3,
f5b0d7389006886a,13,54,49,5,3,3,3,6.0,False,3,
e404f8bb163a4b6a,47,12,49,1,5,3,3,4.67,True,3,
36f23d17848b3af1,15,11,49,1,5,3,3,4.67,True,3,
9d0025a9d1645483,13,21,49,5,1,3,3,7.33,False,3,
c9bd95aaf83b9473,11,20,49,5,1,3,3,7.33,False,3,
a35505c674d9ae4e,27,54,49,5,3,3,3,6.0,False,3,
d0ffdc6f9a6aeb85,11,27,49,1,1,3,3,7.33,True,3,
d8443ac67da1ec93,11,12,49,1,5,3,3,4.67,True,3,
86d75994fadf7194,29,10,49,1,3,3,3,6.0,True,3,
9416ea2bde1c6144,11,2,49,1,3,3,3,6.0,True,3,
610eca5216881106,1,1,49,1,5,3,3,4.67,True,3,
796d0171c92f6398,13,1,49,1,3,3,3,6.0,True,3,
eb4701877dfc720d,12,2,49,1,1,3,3,7.33,True,3,
836de1d4437f785b,1,2,49,5,3,3,3,6.0,False,3,
2d8d889c2852289e,13,6,49,5,3,3,3,6.0,False,3,
0ef005f99542a5ec,21,3,49,1,5,3,3,4.67,True,3,
4bd531b1ee02f93c,21,6,49,5,1,3,3,7.33,False,3,
ff4bd97d28f43fa7,63,31,49,5,1,3,3,7.33,False,3,
609d931fb3e90a03,17,11,49,5,3,3,3,6.0,False,3,
fc31a7a7c983c3d9,33,12,49,1,1,3,3,7.33,True,3,
1a06cba79d9e6fd9,17,10,49,1,5,3,3,4.67,True,3,
55e16f11db32e539,5,4,49,1,3,3,3,6.0,True,3,
32080b3b6ca5e82f,1,10,49,5,1,3,3,7.33,False,3,
c71e827ba275e008,8,54,49,1,5,3,3,4.67,True,3,
e9a39988577a3552,15,12,49,5,5,3,3,4.67,False,3,
3a4cd99ccafd5e89,3,21,49,5,3,3,3,6.0,False,3,
fe53085357e67943,3,12,49,1,5,3,3,4.67,True,3,
16f8aa13c4c8c502,47,2,49,5,1,3,3,7.33,False,3,
fdb876fd7f075d10,1,27,49,1,3,3,3,6.0,True,3,
39b294907f6ef9f8,63,1,49,5,1,3,3,7.33,False,3,
fbfc1b7ecdfe8fe2,63,21,49,1,1,3,3,7.33,True,3,
9f022bc9f09e91ed,29,6,49,1,1,3,3,7.33,True,3,
bfbe31d7f5b3b93f,12,12,49,1,5,3,3,4.67,True,3,
cb848705c45a314b,27,2,49,5,5,3,3,4.67,False,3,
76f5341fe0b48ed6,29,2,49,5,1,3,3,7.33,False,3,
1d90f3e447d2b6e4,6,11,49,5,3,3,3,6.0,False,3,
49d62012ab66ecc8,29,3,49,1,1,3,3,7.33,True,3,
b498fb755c59559e,8,10,49,1,1,3,3,7.33,True,3,
9abaaa022ca9d7b8,13,12,49,5,1,3,3,7.33,False,3,
6eddc9abbf929c7a,15,13,49,5,1,3,3,7.33,False,3,
91cc710a7118df53,5,10,49,5,3,3,3,6.0,False,3,
91b155bb40cb7e4c,6,12,49,5,5,3,3,4.67,False,3,
484effde53442012,27,31,49,5,3,3,3,6.0,False,3,
bd435addd45b69bb,17,2,49,1,5,3,3,4.67,True,3,
f2de91c602d43993,16,31,49,5,1,3,3,7.33,False,3,
38f6e7759d556226,11,31,49,1,5,3,3,4.67,True,3,
1d89b1429a0678c6,2,6,49,1,5,3,3,4.67,True,3,
7e2c09e9ba8a0071,16,3,49,1,3,3,3,6.0,True,3,
58925975736a5161,6,2,49,1,5,3,3,4.67,True,3,
1468ba12e5985cc3,2,11,49,1,1,3,3,7.33,True,3,
38d88985199b94bb,33,4,49,5,3,3,3,6.0,False,3,
32c00bfae37915e6,3,21,49,1,1,3,3,7.33,True,3,
ee0a6b90017b8a45,4,10,49,5,3,3,3,6.0,False,3,
3a1321d2284afe20,6,1,49,5,5,3,3,4.67,False,3,
9bbd6af1971466d8,12,6,49,5,1,3,3,7.33,False,3,
1f59205c40d3ecea,15,4,49,5,3,3,3,6.0,False,3,
cd0165a3be85ac80,27,6,49,5,5,3,3,4.67,False,3,
45d9d3f5b49c2409,17,12,49,5,1,3,3,7.33,False,3,
0bfaff42813844e3,6,3,49,1,1,3,3,7.33,True,3,
324ed51bec4307e3,29,2,49,1,1,3,3,7.33,True,3,
5fe94f31e24f3f7a,15,31,49,1,5,3,3,4.67,True,3,
640e4b9737e7b40e,6,12,49,1,3,3,3,6.0,True,3,
406831fc6682594c,13,5,49,1,3,3,3,6.0,True,3,
0078f6e609a82fa5,3,12,49,1,3,3,3,6.0,True,3,
f97b31f89a6d95cd,16,12,49,5,3,3,3,6.0,False,3,
65c8ba51bacfa7eb,5,3,49,1,3,3,3,6.0,True,3,
0b488332f5549840,63,6,49,5,3,3,3,6.0,False,3,
7eb8f3bac836896f,29,2,49,1,5,3,3,4.67,True,3,
943e6942a165634b,27,2,49,1,5,3,3,4.67,True,3,
d6d0a326a4562ee7,11,10,49,1,3,3,3,6.0,True,3,
2017aa12a6537959,47,5,49,1,3,3,3,6.0,True,3,
f311727e1f567008,27,27,49,5,3,3,3,6.0,False,3,
7f59b92fba005315,29,5,49,5,3,3,3,6.0,False,3,
df3a5a3d2181e48f,2,5,49,1,1,3,3,7.33,True,3,
0d50d5c19d7f9397,2,11,49,5,3,3,3,6.0,False,3,
8b7bc53b06f4cfb8,8,27,49,1,5,3,3,4.67,True,3,
7edb9304b6aacdf3,63,4,49,1,1,3,3,7.33,True,3,
8f8f56dd2188097a,14,56,49,5,1,3,3,7.33,False,3,
132b3a510f8c0ae4,13,10,49,1,1,3,3,7.33,True,3,
bc89f563e119c01c,2,3,49,1,3,3,3,6.0,True,3,
b2954ebe8a9a3d56,27,2,49,1,5,3,3,4.67,True,3,
368a1d3a5a307e3c,26,5,49,5,1,3,3,7.33,False,3,
c387cbdcb15fd750,29,56,49,1,1,3,3,7.33,True,3,
7a2f3d60bf02ba96,4,1,49,5,3,3,3,6.0,False,3,
968965449aa2e28c,21,12,49,1,3,3,3,6.0,True,3,
00d43fb37eab9af1,3,1,49,1,3,3,3,6.0,True,3,
2bc0f122e1ce519a,17,6,49,1,5,3,3,4.67,True,3,
3daa851f3f855046,1,6,49,1,5,3,3,4.67,True,3,
27cccb4752a12f5e,8,1,49,5,1,3,3,7.33,False,3,
3fa571475c15859a,16,10,49,5,5,3,3,4.67,False,3,
5a31789a53c1ec0d,29,12,49,1,3,3,3,6.0,True,3,
f69a8b40839ebbf1,14,12,49,1,1,3,3,7.33,True,3,
f8899e8636f13eac,14,11,49,5,1,3,3,7.33,False,3,
46011f6e57040ced,12,10,49,5,5,3,3,4.67,False,3,
70353f6b64bdf69f,17,11,49,5,5,3,3,4.67,False,3,
4050a09227062024,29,3,49,5,1,3,3,7.33,False,3,
e51356fb91e28ba9,4,10,49,5,1,3,3,7.33,False,3,
ece64fefe5905cb2,33,6,49,1,1,3,3,7.33,True,3,
5ad0b1cdebbf3ae4,8,10,49,1,5,3,3,4.67,True,3,
c86bdb7ea0f1bf77,2,12,49,5,3,3,3,6.0,False,3,
f6d2b4e0b982cb00,3,2,49,1,1,3,3,7.33,True,3,
b6dbfc2c829b5977,6,11,49,5,1,3,3,7.33,False,3,
3139d0d08fa3c97e,8,5,49,5,1,3,3,7.33,False,3,
a104c90111bcf245,12,12,49,1,1,3,3,7.33,True,3,
5f49bb73e3c0fded,16,6,49,1,1,3,3,7.33,True,3,
c64b408784120239,2,2,49,1,5,3,3,4.67,True,3,
40b7ad2b14590312,21,4,49,1,3,3,3,6.0,True,3,
fba4cfb6a55d11a1,27,20,49,1,1,3,3,7.33,True,3,
0a7e8776be47005c,14,12,49,1,3,3,3,6.0,True,3,
f8292a2d0f5a1f6b,12,2,49,5,1,3,3,7.33,False,3,
38976d4088afc5b0,63,2,49,1,3,3,3,6.0,True,3,
d261b4ed520f884d,21,3,49,1,1,3,3,7.33,True,3,
bd654184c7718221,14,11,49,5,3,3,3,6.0,False,3,
28a7785dcea8cafd,27,5,49,1,5,3,3,4.67,True,3,
e2e188a4ed02c69b,26,6,49,1,3,3,3,6.0,True,3,
6306a4e11226fb1b,21,11,49,1,1,3,3,7.33,True,3,
1239a02e03a76bcb,15,1,49,5,1,3,3,7.33,False,3,
c2ae25d509d14517,13,54,49,1,5,3,3,4.67,True,3,
bac6b951a84fca52,1,4,49,5,1,3,3,7.33,False,3,
87ccfcab1545b345,11,20,49,5,5,3,3,4.67,False,3,
69bf6aa74fc4b61d,8,11,49,1,1,3,3,7.33,True,3,
4392a6e827a93fe4,63,54,49,5,1,3,3,7.33,False,3,
8aeeb1aa88e3ecc6,26,12,49,5,3,3,3,6.0,False,3,
2aa6a86066e61597,8,12,49,1,1,3,3,7.33,True,3,
0ed325942409d34e,21,13,49,1,3,3,3,6.0,True,3,
93ef56ee58b7b476,29,21,49,5,5,3,3,4.67,False,3,
f3a5a4c74b30d2b7,21,11,49,1,1,3,3,7.33,True,3,
1f3c48215a551eea,15,11,49,5,5,3,3,4.67,False,3,
e428c97e8375d0cb,3,12,49,5,1,3,3,7.33,False,3,
c1f78a6cae2274ca,47,10,49,1,1,3,3,7.33,True,3,
dd1aff59ec0173c3,13,54,49,5,3,3,3,6.0,False,3,
4130692a7481806a,11,3,49,1,1,3,3,7.33,True,3,
41468118aadc65e8,47,11,49,1,3,3,3,6.0,True,3,
23fef26249e5c7b3,5,13,49,5,3,3,3,6.0,False,3,
08f48b7d15ef99f6,5,10,49,1,3,3,3,6.0,True,3,
1e3c6d44a98ddebf,3,6,49,1,5,3,3,4.67,True,3,
001764eb00f12a2a,4,21,49,5,3,3,3,6.0,False,3,
5d387b6438793997,21,27,49,5,1,3,3,7.33,False,3,
e9c5f7eec892c53a,8,10,49,1,3,3,3,6.0,True,3,
bf69a0947935bb8b,4,11,49,1,1,3,3,7.33,True,3,
4e53e2fafca39980,13,11,49,5,5,3,3,4.67,False,3,
bd89abeae2ac6335,6,12,49,1,5,3,3,4.67,True,3,
2d0588c0fd552874,13,12,49,1,1,3,3,7.33,True,3,
cd150949a84ead81,17,56,49,1,1,3,3,7.33,True,3,
9bbb86264a697b16,3,6,49,1,1,3,3,7.33,True,3,
4ca871f2fd8e6696,1,20,49,5,3,3,3,6.0,False,3,
dbec408d245b3cca,47,11,49,5,5,3,3,4.67,False,3,
7a84cf8123fa0cf8,14,10,49,5,3,3,3,6.0,False,3,
8882a60b5b9b9427,11,12,49,5,1,3,3,7.33,False,3,
a3d6c0b50f7aa14c,4,2,49,1,3,3,3,6.0,True,3,
98f762137def93a6,6,5,49,1,5,3,3,4.67,True,3,
a73220955fa0a02d,12,2,49,1,5,3,3,4.67,True,3,
6bdf6bcaa5fc67d3,17,2,49,5,3,3,3,6.0,False,3,
42a3f6036374f146,17,12,49,1,5,3,3,4.67,True,3,
37b4267834f5f82e,21,11,49,5,3,3,3,6.0,False,3,
437f5c18894408a9,15,1,49,5,3,3,3,6.0,False,3,
8329a79365c1b666,5,54,49,5,1,3,3,7.33,False,3,
89d91d30ce86e88c,26,11,49,1,1,3,3,7.33,True,3,
1df9e2fa9d324aae,5,56,49,5,3,3,3,6.0,False,3,
fa1087c5e5bf5d67,2,21,49,1,5,3,3,4.67,True,3,
b78260f2d2327f93,17,2,49,1,3,3,3,6.0,True,3,
c389e2720fe4c230,21,12,49,5,1,3,3,7.33,False,3,
08e77d92662c9cb1,27,2,49,5,1,3,3,7.33,False,3,
c99914e20f0fad24,26,12,49,1,1,3,3,7.33,True,3,
27505608841d7796,63,27,49,1,5,3,3,4.67,True,3,
376812abf1e6e87c,33,31,49,5,3,3,3,6.0,False,3,
46c692e851e5c1df,15,27,49,5,1,3,3,7.33,False,3,
5891bd56b17b223e,16,1,49,5,1,3,3,7.33,False,3,
17d0285dc5ee6879,1,21,49,1,1,3,3,7.33,True,3,
1474108b52a0cf33,21,56,49,1,3,3,3,6.0,True,3,
daf05740cb6559d4,17,11,49,5,1,3,3,7.33,False,3,
04e4c8bfd97f0174,17,56,49,5,5,3,3,4.67,False,3,
8410402b2a9ec149,4,6,49,1,5,3,3,4.67,True,3,
db980e2d063da6aa,16,4,49,5,3,3,3,6.0,False,3,
f1b4b7b64c1a29a1,1,21,49,1,3,3,3,6.0,True,3,
1113b0bf89883605,26,56,49,5,5,3,3,4.67,False,3,
925db853cb553686,29,6,49,1,1,3,3,7.33,True,3,
7b743d64ffe26be9,63,3,49,5,3,3,3,6.0,False,3,
de11b6159220613b,26,12,49,5,1,3,3,7.33,False,3,
219ea5836669f5b1,5,11,49,5,1,3,3,7.33,False,3,
f057c91aa5e11c39,16,4,49,1,3,3,3,6.0,True,3,
8d3e057b13fd2b2c,26,6,49,5,3,3,3,6.0,False,3,
5cc58923e4d7935d,33,31,49,5,1,3,3,7.33,False,3,
9ea70caf6a5c0688,12,12,49,1,5,3,3,4.67,True,3,
950b814788d1b070,1,12,49,1,5,3,3,4.67,True,3,
daf93d8dee052cd8,16,54,49,5,1,3,3,7.33,False,3,
96ff748ed5b14d0c,13,21,49,1,1,3,3,7.33,True,3,
092e7936e4c407ac,63,12,49,5,3,3,3,6.0,False,3,
b4d448c88be416da,16,1,49,1,1,3,3,7.33,True,3,
51f170ade6bf1af9,14,1,49,5,1,3,3,7.33,False,3,
d8d8cf99aee738e4,33,2,49,5,3,3,3,6.0,False,3,
129ad2ac559a4483,15,10,49,1,5,3,3,4.67,True,3,
322ed16b105bd85d,2,54,49,1,3,3,3,6.0,True,3,
e4cd87b16e94b7a0,11,27,49,1,1,3,3,7.33,True,3,
ac1cdf88d3d62c12,5,54,49,5,5,3,3,4.67,False,3,
b992a3f123e4e4d3,21,2,49,1,3,3,3,6.0,True,3,
3aca69824c44975f,1,56,49,1,5,3,3,4.67,True,3,
3b935c349acec5b8,2,12,49,1,5,3,3,4.67,True,3,
1dc3710c7acb3b51,5,1,49,5,3,3,3,6.0,False,3,
62bd16025e67a301,1,11,49,5,5,3,3,4.67,False,3,
c053c7d569bd5971,5,54,49,1,1,3,3,7.33,True,3,
e959eec075093fb4,14,1,49,1,5,3,3,4.67,True,3,
343fc6eceb528be5,16,2,49,1,3,3,3,6.0,True,3,
2b7ee74eed8bd1eb,5,6,49,1,3,3,3,6.0,True,3,
a4119ead61065c9c,17,12,49,1,5,3,3,4.67,True,3,
9fba6693a751a67a,33,20,49,5,3,3,3,6.0,False,3,
6b8c5aee4b4dcd2a,13,11,49,1,1,3,3,7.33,True,3,
8eb8442e91f3483e,47,2,49,1,3,3,3,6.0,True,3,
7ff2d9e2cc097930,8,6,49,5,5,3,3,4.67,False,3,
f745e31825f06e87,5,21,49,5,3,3,3,6.0,False,3,
7d0aca46e62c3fec,12,31,49,1,3,3,3,6.0,True,3,
85be2a1a8e13ac37,8,12,49,1,1,3,3,7.33,True,3,
011a89bc359ce683,17,10,49,5,5,3,3,4.67,False,3,
ed642f5c771da23b,2,2,49,1,3,3,3,6.0,True,3,
7020678aee21e9ef,2,11,49,5,3,3,3,6.0,False,3,
